ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000000419	788.119539422366	-0.368775251733915	0.0892256509291966	-4.13306317066322	3.57960289583145e-05	0.000302863767576852	DPM1
ENSG00000000457	188.795937181559	0.591276530673581	0.194042226484994	3.04715391790924	0.00231019381917201	0.0108365266099479	SCYL3
ENSG00000001036	1059.3330260252	-0.419207415213563	0.129490572981957	-3.2373585625571	0.00120641725060388	0.00626284864731869	FUCA2
ENSG00000001084	734.492989005282	-0.939020553293214	0.129670821629386	-7.24157170822162	4.43514557675144e-13	2.3384833046943e-11	GCLC
ENSG00000001460	225.391732391741	-0.765456260866662	0.131445728168063	-5.82336353972621	5.7674909108584e-09	1.30594157690142e-07	STPG1
ENSG00000001626	3.12912857512349	4.86772345356966	1.40787545391355	3.45749578916131	0.000545220762725852	0.00317233678154598	CFTR
ENSG00000002549	725.440136911433	-0.394887999912501	0.117051559203921	-3.37362443181598	0.000741855086123151	0.00412358957886475	LAP3
ENSG00000002586	9354.00753962979	0.41023337279671	0.128025439316213	3.2043113852042	0.00135385965345988	0.00689065089079957	CD99
ENSG00000002834	11263.6797763373	1.2882084909632	0.146650691991324	8.78419647034064	1.5748622303471e-18	2.15279778339731e-16	LASP1
ENSG00000003147	8.52926629689853	-5.39757102601264	1.34246985183598	-4.02062736725957	5.80433567070441e-05	0.000462696838555155	ICA1
ENSG00000003402	1495.197373958	0.503843449919823	0.13142654498316	3.83365057633055	0.000126255455336864	0.00089852369194086	CFLAR
ENSG00000003436	1586.82407272684	-0.717802191547657	0.263887509406336	-2.72010673473135	0.00652608474773839	0.0256468760849453	TFPI
ENSG00000003509	264.394964224754	0.222094961497402	0.0902488106003918	2.46091843227503	0.0138581868587745	0.0476240763481629	NDUFAF7
ENSG00000004139	121.054075538173	-0.73836556726302	0.237178125479737	-3.11312675133737	0.00185116496500527	0.0089820438540845	SARM1
ENSG00000004142	1358.58515307026	-0.184244462787267	0.0737250952535738	-2.4990739198582	0.0124518334796837	0.043702193117848	POLDIP2
ENSG00000004399	11579.4312338315	0.459975353339241	0.137371066262398	3.34841510555523	0.000812751767210989	0.00445504650616024	PLXND1
ENSG00000004455	1668.49155655924	0.685535790697497	0.179919429826221	3.81023767894127	0.000138833254311522	0.000975710065607319	AK2
ENSG00000004478	937.824738692745	0.454402439416135	0.121171862918937	3.75006563792889	0.000176788288797148	0.00120203008535691	FKBP4
ENSG00000004660	324.141741534207	-1.3324671353456	0.378655922644815	-3.51893910978247	0.00043327613865362	0.00261370201320741	CAMKK1
ENSG00000004766	392.229265868615	-0.324810969107197	0.0868011420482437	-3.74201262152367	0.000182552344209056	0.00123250660442364	VPS50
ENSG00000004776	8088.18933345918	-0.947748917645438	0.300797854602159	-3.15078350176051	0.00162833141216218	0.00805436656741823	HSPB6
ENSG00000004779	568.046056095785	-0.198246208656513	0.0766338967399683	-2.58692585252706	0.00968364277313548	0.0355777394682876	NDUFAB1
ENSG00000004799	512.128118332905	-2.45526518544514	0.501573746763106	-4.89512300292856	9.82442597425661e-07	1.28582691016497e-05	PDK4
ENSG00000004897	1503.27954912304	-0.255033998577852	0.0669685480949803	-3.80826531009963	0.000139945079434653	0.000982588390640578	CDC27
ENSG00000005007	1925.14503853543	0.288628825219878	0.0813844515050674	3.54648609018279	0.000390405351909838	0.00239024786232883	UPF1
ENSG00000005175	416.57559458572	-0.258989496960234	0.0940582180469184	-2.75350205795993	0.00589613995101119	0.0236283060468952	RPAP3
ENSG00000005187	8.97192584861881	-1.62959636520315	0.551206903706591	-2.95641501266571	0.00311237992216591	0.0139211580239071	ACSM3
ENSG00000005189	33.4742902992053	-0.948159452790084	0.272548271635249	-3.47886797117175	0.000503536602862541	0.00296485457867349	REXO5
ENSG00000005238	1091.29782941397	0.345498357346426	0.130790786716726	2.64161081999396	0.00825128083338719	0.0311827635316732	FAM214B
ENSG00000005243	1757.80940487529	-0.752413857113616	0.185513822879306	-4.05583716315917	4.99550542309293e-05	0.000405816095357274	COPZ2
ENSG00000005249	117.560313116434	-5.25708267394039	0.951980064948347	-5.52226130305117	3.34664279705601e-08	6.39763057330436e-07	PRKAR2B
ENSG00000005379	134.298911300233	2.83446106129144	0.395715534153708	7.16287539065992	7.90021573842337e-13	3.92265196249744e-11	TSPOAP1
ENSG00000005436	273.57440499477	-0.421555704339509	0.172536853540541	-2.44327919333742	0.0145544728780966	0.0495859695208385	GCFC2
ENSG00000005448	270.696422752888	1.16540657793235	0.143431825164043	8.12516034429227	4.46771396031683e-16	4.31588437323035e-14	WDR54
ENSG00000005483	1454.07584635423	0.427684253128973	0.0724208941784967	5.9055367650509	3.51500383545373e-09	8.42421644330334e-08	KMT2E
ENSG00000005486	851.859526335019	-0.574378716066231	0.121466288199458	-4.72870888359618	2.25952086396107e-06	2.69615298929716e-05	RHBDD2
ENSG00000005513	43.4107875158498	1.59829670758283	0.637169214364198	2.50843366495303	0.01212677350966	0.0428032195364075	SOX8
ENSG00000005700	1978.16717724098	-0.287758889724949	0.0633529455015636	-4.5421548666249	5.5682110501229e-06	5.96100807666071e-05	IBTK
ENSG00000005884	1418.32807529931	2.56028810730766	0.399101144960038	6.41513596149673	1.40697237094713e-10	4.50251490673759e-09	ITGA3
ENSG00000005893	4178.74292123023	0.253613932610283	0.077355125924214	3.27856660538246	0.00104335738946335	0.00551698887050284	LAMP2
ENSG00000006007	1362.00842573451	-0.390178394225798	0.0944821809637565	-4.12965058856411	3.63314970956621e-05	0.000306616235969298	GDE1
ENSG00000006042	1325.28279159577	0.295515096908973	0.0845643299547946	3.49455966915301	0.000474844453627012	0.00282596893995436	TMEM98
ENSG00000006062	138.911294050473	0.656731216799507	0.253618725402982	2.5894429354773	0.00961313542920294	0.0353920006782542	MAP3K14
ENSG00000006118	489.742038032757	1.16813189175273	0.22064390233421	5.29419521407555	1.19541681573526e-07	1.97999292329525e-06	TMEM132A
ENSG00000006282	1169.76884044688	0.664968811929246	0.201019409942435	3.30798310531142	0.000939704783853958	0.00505091321321503	SPATA20
ENSG00000006283	26.0861128772543	-1.29112460574968	0.502890366003374	-2.56740771554375	0.0102462058671664	0.0372774656533899	CACNA1G
ENSG00000006327	1728.07366991507	0.49480041564523	0.164565571541531	3.00670675530913	0.00264094390685011	0.0121084270843055	TNFRSF12A
ENSG00000006451	2069.05639460795	-0.356513410353355	0.115958028435757	-3.07450389733789	0.00210852966525813	0.0100163642013815	RALA
ENSG00000006453	283.507237146022	1.30281226563366	0.249287265753675	5.22614848253415	1.73077388071192e-07	2.72603041169028e-06	BAIAP2L1
ENSG00000006576	1056.57135327774	0.507921470133284	0.124639198121223	4.07513428993089	4.59878010605155e-05	0.000377884918176295	PHTF2
ENSG00000006607	886.1740339576	0.758020459311574	0.08006766864028	9.46724779407694	2.873138963987e-21	6.3625662357492e-19	FARP2
ENSG00000006625	169.862104422663	-0.591764483008205	0.143625310219342	-4.12019637837143	3.78549613591902e-05	0.000317657491208514	GGCT
ENSG00000006652	1384.18298955458	-0.377021043771775	0.148244879274176	-2.54323148035679	0.0109832439739928	0.039418036887916	IFRD1
ENSG00000006695	186.460866605317	-0.482111785037888	0.109794636527139	-4.39103220601053	1.1281382757087e-05	0.000110880474294153	COX10
ENSG00000006744	849.839983868199	-0.389442699196227	0.102425739606938	-3.80219562671185	0.000143419409255014	0.0010044347937863	ELAC2
ENSG00000007314	4.89407987948385	-2.77597345083382	0.777810568706905	-3.56895825605561	0.000358403520318919	0.00221823531510969	SCN4A
ENSG00000007341	161.862695983267	-0.651282911349792	0.232906210511981	-2.79633123529907	0.00516863972625529	0.0212079908723223	ST7L
ENSG00000007402	25.6862230059811	1.52760461253714	0.335175115870856	4.55763134016707	5.17337396933409e-06	5.58850568540992e-05	CACNA2D2
ENSG00000007516	8.51014401189081	4.0878400181627	0.82661845919114	4.94525614896469	7.60438067024031e-07	1.0206000602574e-05	BAIAP3
ENSG00000007520	399.507286459526	-0.436273281353663	0.0901255141031824	-4.8407300162991	1.29363025311189e-06	1.64755601257515e-05	TSR3
ENSG00000007866	1374.99525524338	0.598197072076337	0.178287432428158	3.35523970438793	0.000792962418046738	0.00436888526173375	TEAD3
ENSG00000008056	26.3960725846268	1.15067660292152	0.348131424517944	3.305293696238	0.000948769229213893	0.00508788949104007	SYN1
ENSG00000008083	502.102685384463	0.414838173003478	0.163160198801497	2.54252063953524	0.0110056101084301	0.0394750948900527	JARID2
ENSG00000008130	940.153690786878	-0.380997106703793	0.087418887322447	-4.35829279430742	1.31080943540067e-05	0.000126153302681216	NADK
ENSG00000008256	2856.651684315	0.851432210324178	0.091328657863197	9.32272772035647	1.13387051860118e-20	2.32495950318734e-18	CYTH3
ENSG00000008294	4788.81479666302	0.362298729756038	0.103354139869796	3.50541091254261	0.00045590304849848	0.00272716720934598	SPAG9
ENSG00000008311	431.72558655326	0.884161716063855	0.26560172488618	3.32890050485459	0.000871895456139234	0.00472890641102212	AASS
ENSG00000008323	27.8424306460153	-2.51936746607233	0.641383423214118	-3.92802086066897	8.56477834812898e-05	0.000647327701431113	PLEKHG6
ENSG00000008382	89.1065186189092	0.488799445627633	0.165489942895387	2.95365045800168	0.00314039482787742	0.0140096783769834	MPND
ENSG00000008394	5273.8163180227	-0.666806563291789	0.239239148466499	-2.78719669237229	0.0053166198084113	0.0217025890612476	MGST1
ENSG00000008513	1834.60129776392	-0.460873920977117	0.154429220172985	-2.98436992986733	0.00284162988170293	0.012937478151791	ST3GAL1
ENSG00000008516	10.1785777983494	1.80364837596049	0.537764884391381	3.3539720206941	0.000796604173156589	0.00438344125576069	MMP25
ENSG00000008517	341.652710623834	2.91258562839878	0.571923565928688	5.09261342233614	3.53161310566788e-07	5.18274169814547e-06	IL32
ENSG00000008735	24.8094064036419	-1.21587067977355	0.418295735576738	-2.90672501859751	0.00365234106705169	0.0158839538354005	MAPK8IP2
ENSG00000008853	447.166376884905	0.574886442921665	0.191566081768393	3.00098241617069	0.00269110104505169	0.0123179893845948	RHOBTB2
ENSG00000008952	4650.46178325212	-0.156098089117828	0.061935616565926	-2.52032833081871	0.0117245413424813	0.0415823139060294	SEC62
ENSG00000009830	420.44484198952	-0.28097895839583	0.096180889407459	-2.9213595354218	0.00348507387498428	0.0152946811259467	POMT2
ENSG00000009950	55.5748552745789	-5.99988495342009	0.974122089421259	-6.15927409775166	7.30791448518749e-10	2.01285778948354e-08	MLXIPL
ENSG00000009954	2367.78133683028	-0.305292672941396	0.0772622227538201	-3.95138351007772	7.77006916521184e-05	0.000594363321808691	BAZ1B
ENSG00000010030	45.6951842350879	1.27001477177791	0.487518234990174	2.60506106362054	0.00918578872072344	0.0340850018800973	ETV7
ENSG00000010244	1754.21725731146	0.298242579564507	0.0507425558464538	5.87756321275941	4.16349747247924e-09	9.73607724689048e-08	ZNF207
ENSG00000010278	1270.52728628047	1.4149822535968	0.294164979987205	4.81016555287562	1.50805337962655e-06	1.89211569925382e-05	CD9
ENSG00000010318	63.3410245044291	-0.538883378280298	0.170280635782944	-3.16467797881146	0.00155254675938207	0.0077469914345462	PHF7
ENSG00000010319	49.3797309558442	-6.66580713278123	1.0632931369279	-6.26902112059173	3.63324852891981e-10	1.07420946158784e-08	SEMA3G
ENSG00000010322	2694.96907650151	0.351556628264061	0.063257174072475	5.55757719845777	2.73545011477887e-08	5.32307054409298e-07	NISCH
ENSG00000010404	2068.73844719955	0.66609190746718	0.131844194002498	5.05211406923662	4.36946605967452e-07	6.27101917637669e-06	IDS
ENSG00000010438	36.7799807896438	1.50702024184364	0.467994947541157	3.22016348629727	0.00128117510149103	0.00659191975430271	PRSS3
ENSG00000010610	28.5630738409331	1.43743266579976	0.564275088088298	2.54739699863345	0.0108529886828956	0.039028813637987	CD4
ENSG00000010810	2978.70662042715	-0.831215603395187	0.146545790059733	-5.67205378644025	1.41095659370107e-08	2.92562113927998e-07	FYN
ENSG00000010818	1014.68526832683	0.545839333957615	0.114381306043682	4.77210265241386	1.8231253725676e-06	2.22318895239589e-05	HIVEP2
