ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
ENSG00000005075	296.509037493407	0.36974467362197	0.0889398461033152	4.15724436033388	3.22109398859035e-05	0.00513673328142747	POLR2J
ENSG00000005700	1978.16717724098	0.236072721619213	0.0625350759070474	3.77504493590307	0.000159978822337188	0.012752993830527	IBTK
ENSG00000006327	1728.07366991507	0.804016419433363	0.164347242109004	4.89218078207907	9.97247786717184e-07	0.000581292296091975	TNFRSF12A
ENSG00000006453	283.507237146022	1.54217201595689	0.248596384266086	6.20351748280545	5.52149032365131e-10	4.66676362155009e-06	BAIAP2L1
ENSG00000008256	2856.651684315	0.332480015438281	0.0916534081853013	3.62757939962348	0.00028609081042065	0.0181807483434236	CYTH3
ENSG00000009413	1495.72635592478	-0.578325842471564	0.180117642143734	-3.21082285770797	0.0013235549618845	0.0436979942884678	REV3L
ENSG00000010295	854.886508827927	-0.969608415600201	0.213581281457899	-4.53976307746486	5.63174734894248e-06	0.00167015889800919	IFFO1
ENSG00000010803	472.180015028898	0.733112685529414	0.214892188993039	3.41153714783538	0.000645976986481078	0.0292644863429319	SCMH1
ENSG00000011201	274.390795004944	1.51247988207129	0.477602575180283	3.16681684871647	0.0015411735002481	0.0479634595530779	ANOS1
ENSG00000011422	633.141233791373	0.788371318380037	0.167899279780545	4.69550149000335	2.65953429511672e-06	0.00104800742054956	PLAUR
ENSG00000011426	146.107637427451	-1.03443377130298	0.229576801002517	-4.50582884152843	6.61143641177279e-06	0.00182254069120946	ANLN
ENSG00000011523	549.310843396917	-0.566017023230401	0.147754696253537	-3.83078871658437	0.000127733154948104	0.011076934095584	CEP68
ENSG00000012171	880.535221168761	-1.33932958501356	0.314286056970726	-4.26149857846959	2.03060646051979e-05	0.00385678332681197	SEMA3B
ENSG00000013375	2800.69052392651	0.664849094520401	0.204989809570002	3.24332753864705	0.00118142309829891	0.041433145339512	PGM3
ENSG00000016391	16.9315681195429	-2.13875596430435	0.635939066129025	-3.36314605945346	0.000770595809023987	0.0326469963803045	CHDH
ENSG00000017483	585.484900679332	1.57638613705677	0.374801227137532	4.20592576255979	2.60015581418118e-05	0.00453124060648646	SLC38A5
ENSG00000024526	17.148054429507	-1.71440934614012	0.417418068279919	-4.10717569846651	4.0052655832664e-05	0.00593903591399432	DEPDC1
ENSG00000025423	514.066887348231	-1.221560099804	0.344317883328759	-3.54776838192177	0.000388509709462187	0.0219644419021699	HSD17B6
ENSG00000028137	190.594505704024	-1.20909480183744	0.331099312271487	-3.65175872321363	0.000260450527318779	0.0171978738820181	TNFRSF1B
ENSG00000029534	43.668117865076	-1.88924301574743	0.561981808455094	-3.36175119429759	0.000774498756870862	0.0327303174653626	ANK1
ENSG00000033100	2716.78619559235	0.318418112038737	0.0933920943444569	3.40947608332156	0.000650877846600435	0.0292644863429319	CHPF2
ENSG00000038427	33093.4344953468	1.37013835379366	0.359850570149774	3.80752030828627	0.000140367215236589	0.0117463732988084	VCAN
ENSG00000042753	2563.66752799266	0.369318440789619	0.0849834708760468	4.34576791207187	1.38789257073514e-05	0.00292369549205124	AP2S1
ENSG00000044090	1184.05524914819	0.424885793382233	0.115482283639342	3.6792292288675	0.000233939924422959	0.0160379857584748	CUL7
ENSG00000047648	272.510412280909	-1.66168720379519	0.317663790670094	-5.23096195600372	1.68630214465235e-07	0.000242520611162384	ARHGAP6
ENSG00000048740	1039.12420123353	-0.928748316190751	0.288073368255508	-3.22399922566599	0.00126413741476531	0.0424624709415839	CELF2
ENSG00000049192	632.234833648298	1.56966251345923	0.318528143166673	4.92786131189007	8.31345921439445e-07	0.000540502748308168	ADAMTS6
ENSG00000049656	1878.02590636334	0.310155993861911	0.0784308755929605	3.95451397829031	7.66903883414051e-05	0.00836370531950394	CLPTM1L
ENSG00000050820	1300.58504048761	0.514451842724104	0.152563323889287	3.37205449913659	0.000746096830952896	0.0320916560570681	BCAR1
ENSG00000052795	1404.46924047463	0.776106939401269	0.242732974299083	3.19736921463743	0.00138687285955819	0.044739883240404	FNIP2
ENSG00000054967	96.0070097875083	1.12016225645568	0.26886956788435	4.16619205092597	3.09729801876408e-05	0.00498635482944647	RELT
ENSG00000055147	480.16850453986	0.234923829993617	0.0724840578380755	3.24104136827468	0.00119093899820411	0.0415085212899841	FAM114A2
ENSG00000055332	1927.75553576795	-0.21568939045697	0.0639559032966783	-3.37247039505378	0.000744970948933229	0.0320916560570681	EIF2AK2
ENSG00000057294	201.026629732188	1.97188414542123	0.610422618614698	3.23035891084156	0.00123634908059857	0.0422206966837138	PKP2
ENSG00000058262	13861.6526556163	0.441621006370011	0.118336293995475	3.7319151332126	0.000190029527866699	0.0143117920013414	SEC61A1
ENSG00000059758	713.124398023812	0.432360687686104	0.123689311287732	3.49553799907841	0.00047310708292708	0.0246833399067881	CDK17
ENSG00000061656	330.904518475939	1.32163552600887	0.348045688944287	3.79730468726027	0.00014627794951086	0.0121807017661654	SPAG4
ENSG00000062650	1408.30213526738	0.194366292820994	0.0599205956688875	3.24373098516967	0.00117975111316964	0.041433145339512	WAPL
ENSG00000065809	219.202516355776	-1.25256597836682	0.298686900051132	-4.19357520585066	2.74591982202748e-05	0.00468858875470227	FAM107B
ENSG00000066027	640.942771644692	-0.554291124635844	0.165031726377966	-3.3586943359386	0.000783116361200488	0.0330119675055687	PPP2R5A
ENSG00000066468	201.67912079435	3.01841067272692	0.539726274335901	5.59248422071148	2.23843502871494e-08	6.05632556107103e-05	FGFR2
ENSG00000067369	1622.09703338218	0.270709702516789	0.0842281589868518	3.21400474346171	0.0013089751085077	0.0435569197523901	TP53BP1
